,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
2295,2016-07-01,Other ,Covington ,GA ,USA ,33.5967815,-83.8601827,Gwinnett County Airport (LZU),"600 Briscoe Boulevard, Lawrenceville",Army ROTC,"Military Bldg, Athens"
2296,2016-07-01,Lights Only ,Sandpoint ,ID ,USA ,48.276577,-116.553465,CX Ranch Airport,Clark Fork,Idaho Army National Guard,"4102 Samuelson Ave, Sandpoint"
2297,2016-07-01,Lights Only ,Schererville ,IN ,USA ,41.4789246,-87.4547605,Chicago Midway International Airport,"5700 South Cicero Avenue, Chicago",US Army Reserve,"8100 Broadway, Merrillville"
2298,2016-07-01,Circle ,placitas ,NM ,USA ,35.3069845,-106.4247468,Albuquerque International Sunport,"2200 Sunport Blvd, Albuquerque",Museum of Military Families,"b, 546 NM-333, Tijeras"
2299,2016-07-01,Lights Only ,Myrtle Beach ,NC ,USA ,33.6890603,-78.8866943,Myrtle Beach International Airport,"1100 Jetport Road, Myrtle Beach",US Army Reserve,"3392 Phillis Blvd, Myrtle Beach"
2300,2016-07-01,Lights Only ,Auburn ,AL ,USA ,32.6098566,-85.48078249999999,فرودگاه ریوز,United States,Post Locator : US Army Department,"7300 Ingersoll St, Fort Benning"
2301,2016-07-01,Circle ,Fayetteville ,NC ,USA ,35.0526641,-78.87835849999999,Fayetteville Regional Airport,"400 Airport Road, Fayetteville",Drop Zone Military Surplus,"6033 Yadkin Rd, Fayetteville"
2302,2016-07-01,Lights Only ,Kerhonkson ,NY ,USA ,41.7748155,-74.2982059,New York Stewart International Airport,"1180 1st Street, New Windsor",Richard's Military Post Exchange,"264 E Main St, Port Jervis"
2303,2016-07-01,Lights Only ,Philadelphia ,PA ,USA ,39.9525839,-75.1652215,Helipad,"245 North 15th Street, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
2304,2016-07-01,Circle ,Muskego ,WI ,USA ,42.905848,-88.13897790000001,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",Russell Military Museum,"N, 43363 US-41, Russell"
2305,2016-07-01,Oval ,Ham Lake ,MN ,USA ,45.2502429,-93.2499507,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
2306,2016-07-01,Rectangle ,Northwest Medford ,OR ,USA ,42.3265152,-122.8755949,Providence Medford Medical Center Helipad,"827 Spring Street, Medford",GoArmy Grants Pass,"1555 NE F St, Grants Pass"
2307,2016-07-01,Rectangle ,Vestavia ,AL ,USA ,33.4487183,-86.7877668,Birmingham-Shuttlesworth International Airport,"5900 Messer Airport Highway, Birmingham",Sumpter Smith Air National Guard Base,"5401 E Lake Blvd, Birmingham"
2308,2016-07-01,Disk ,Newton ,NJ ,USA ,41.0581527,-74.7526651,Lincoln Park Airport,"425 Beaverbrook Road, Lincoln Park",Richard's Military Post Exchange,"264 E Main St, Port Jervis"
2309,2016-07-02,Fireball ,Columbia ,TN ,USA ,35.6150716,-87.0352831,Trione Airfield,Eagleville,Army National Guard,"2398 Industrial 38478, Park St, Pulaski"
2310,2016-07-02,Circle ,Wolcott ,CT ,USA ,41.6023196,-72.9867718,Rentschler Heliport,East Hartford,Army Reserve Unit,"87 Wooster Heights, Danbury"
2311,2016-07-02,Circle ,Lisman ,AL ,USA ,32.1687554,-88.2825251,Mallard Airport,York,US Department of the Navy,"255 Rosenbaum Ave, Meridian"
2312,2016-07-02,Fireball ,Brighton ,CO ,USA ,39.9852617,-104.8205283,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
2313,2016-07-02,Triangle ,Memphis ,TN ,USA ,35.1495343,-90.0489801,Memphis International Airport,"2491 Winchester Road, Memphis",US Army Recruiting Office Bartlett,"7424 US-64 #110, Bartlett"
2314,2016-07-02,Circle ,Warwick ,RI ,USA ,41.7001009,-71.4161671,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
2315,2016-07-02,Lights Only ,Kings Canyon National Parks ,CA ,USA ,36.8878548,-118.5551477,Independence Airport,"770 North Edwards Street, Independence",,
2316,2016-07-02,Orb/Sphere ,Friendswood ,TX ,USA ,29.5293998,-95.2010447,Sugar Land Regional Airport,"12888 Highway 6, Sugar Land",Top Brass Military & Tactical,"2500 North Fwy, Houston"
2317,2016-07-02,Lights Only ,Lafayette ,CA ,USA ,37.8857582,-122.1180201,San Francisco International Airport,San Francisco,Military Ocean Terminal Concord,"5110 Port Chicago Hwy, Concord"
2318,2016-07-02,Lights Only ,East Windsor ,CT ,USA ,41.9161361,-72.5578799,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
2319,2016-07-02,Lights Only ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,US Army Reserve Herrera Annex,"7334 E Ulysses Ave, Mesa"
2320,2016-07-02,Lights Only ,Kawaihae ,HI ,USA ,20.0352881,-155.8281882,Kona International Airport,"73-200 Kupipi Street, Kalaoa",,
2321,2016-07-02,Fireball ,Lively Grove ,IL ,USA ,38.3064384,-89.6114824,MidAmerica St. Louis Airport (BLV),"9656 Air Terminal Drive, Mascoutah",US Army Reserve,"5020 State St, East St Louis"
2322,2016-07-02,Fireball ,Blaine ,TN ,USA ,36.15425080000001,-83.70407039999999,Knoxville Downtown Island,"2701 Spence Place, Knoxville",US Marine Corps,"2201 Alcoa Hwy, Knoxville"
2323,2016-07-02,Orb/Sphere ,Medford ,NJ ,USA ,39.86618259999999,-74.8390162,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
2324,2016-07-02,Fireball ,Downers Grove ,IL ,USA ,41.8089191,-88.01117459999999,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
2325,2016-07-03,Circle ,Madison ,WI ,USA ,43.0730517,-89.4012302,Dane County Regional Airport,"4000 International Lane, Madison",US Army Reserve,"220 Gould St, Beaver Dam"
2326,2016-07-03,Circle ,Millbury ,MA ,USA ,42.19207189999999,-71.761522,Moore Army Air Field,Ayer,Military Department,"Fairview Ave, Rehoboth"
2327,2016-07-03,Circle ,Wakefield ,MA ,USA ,42.5039395,-71.0723391,Moore Army Air Field,Ayer,US Army Department,"US Army Department, 10 Causeway St, Boston"
2328,2016-07-03,Fireball ,Stillwater ,MN ,USA ,45.056004,-92.80884429999999,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
2329,2016-07-03,Fireball ,Missoula ,MT ,USA ,46.8721284,-113.9940314,Saint Patrick Hospital Helipad,"500 West Broadway Street, Missoula",Military Image Maker,"19483 Bryce Putnam Dr, Frenchtown"
2330,2016-07-03,Fireball ,Weston ,FL ,USA ,26.1003654,-80.3997748,Fort Lauderdale-Hollywood International Airport,"100 Terminal Drive, Fort Lauderdale",MILITARY TRL at TOWN CTR RD,Boca Raton
2331,2016-07-03,Fireball ,Parker ,CO ,USA ,39.5186002,-104.7613633,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
2332,2016-07-03,Fireball ,Newark ,NJ ,USA ,40.735657,-74.1723667,Saint Benedicts Heliport,Newark,United States Department of the Army,"Area Command, Brooklyn"
2333,2016-07-03,Circle ,Palm Harbor ,FL ,USA ,28.0780718,-82.7637127,Tampa International Airport,"4100 George J Bean Parkway, Tampa",US Army Department,"5100 W Kennedy Blvd, Tampa"
2334,2016-07-03,Circle ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
2335,2016-07-03,Lights Only ,Cleveland ,OH ,USA ,41.49932,-81.6943605,Burke Lakefront Airport,"1501 North Marginal Road, Cleveland",Us Army ROTC,University Heights
2336,2016-07-03,Unknown ,Riverside ,CA ,USA ,33.9806005,-117.3754942,City Hall Heliport,"3101 Main Street, Riverside",US Defense Department,"26722 Plaza, Mission Viejo"
2337,2016-07-03,Unknown ,Tanner ,AL ,USA ,34.7314786,-86.9705632,Huntsville International Airport,"1000 Glenn Hearn Boulevard Southwest, Huntsville",US Army Strategic Defense,"106 Wynn Dr NW, Huntsville"
2338,2016-07-03,Unknown ,Atlanta ,ID ,USA ,43.8016606,-115.1270768,Smiley Creek Airport,"State Highway 75, Ketchum",Idaho,"Idaho, USA"
2339,2016-07-03,Unknown ,Rootstown ,OH ,USA ,41.0871792,-81.22985299999999,Akron-Canton Airport,"5400 Lauby Road NW, North Canton",Us Army ROTC,University Heights
2340,2016-07-03,Lights Only ,Wingdale ,NY ,USA ,41.6465446,-73.5667744,New York Stewart International Airport,"1180 1st Street, New Windsor",Army Air Force Services,"683 Buckner Loop, West Point"
2341,2016-07-03,Lights Only ,Cedar Rapids ,IA ,USA ,41.9778795,-91.6656232,The Eastern Iowa Airport,"2121 Arthur Collins Parkway Southwest, Cedar Rapids",US Army Department,"1599 Wenig Rd NE, Cedar Rapids"
2342,2016-07-03,Lights Only ,Sandown ,NH ,USA ,42.928698,-71.1870053,Manchester-Boston Regional Airport,"1 Airport Road, Manchester",US Army Department,"1059 Canal St, Manchester"
2343,2016-07-03,Lights Only ,Wilmington ,NC ,USA ,34.2103894,-77.8868117,Wilmington International Airport,"1740 Airport Boulevard, Wilmington",U.S. Army Recruiting North Carolina,"31B Village Pond Ln Ste 201, Hampstead"
2344,2016-07-03,Lights Only ,Herkimer ,NY ,USA ,43.0256259,-74.9859889,Million Air Rome,"660 Hangar Road, Rome","US Army Recruiting Office Rome, NY","MOHAWK ACRES #22, 1726 Black River Blvd, Rome"
2345,2016-07-03,Lights Only ,Millville ,NJ ,USA ,39.4020596,-75.0393438,Atlantic City International Airport,"101 Atlantic City International Airport, Egg Harbor Township",US Army Recruiting,"NJ-77, Bridgeton"
2346,2016-07-03,Lights Only ,Pequea ,PA ,USA ,39.88815659999999,-76.367183,Harrisburg International Airport,"1 Terminal Drive, Middletown",Army United States Department,"2201 Aberdeen Blvd, Aberdeen Proving Ground"
2347,2016-07-03,Lights Only ,Matteson ,IL ,USA ,41.5039235,-87.71310179999999,Chicago Midway International Airport,"5700 South Cicero Avenue, Chicago",US Army Reserve,"8100 Broadway, Merrillville"
2348,2016-07-03,Orb/Sphere ,Castle Rock ,CO ,USA ,39.3722121,-104.8560902,Centennial Airport,"7565 South Peoria Street, Englewood",US Army Department,"721 19th St #485, Denver"
2349,2016-07-03,Circle ,Bath ,PA ,USA ,40.7256524,-75.39406989999999,Bradford Field,Flemington,US Army Reserve Center,Tobyhanna
2350,2016-07-03,Disk ,Seffner ,FL ,USA ,27.9836329,-82.27564679999999,Tampa International Airport,"4100 George J Bean Parkway, Tampa",US Army Department,"5100 W Kennedy Blvd, Tampa"
2351,2016-07-03,Triangle ,Michigan  ,MI ,USA ,44.3148443,-85.60236429999999,Cherry Capital Airport,"727 Fly Don't Drive, Traverse City",US Army Reserve Center,"901 Airport Access Rd, Traverse City"
2352,2016-07-03,Lights Only ,Honolulu ,HI ,USA ,21.3069444,-157.8583333,Kuakini Medical Center Heliport,"347 North Kuakini Street, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
2353,2016-07-03,Lights Only ,Santa Fe ,NM ,USA ,35.6869752,-105.937799,,,National Guard,"2011 Industrial Park Rd, Española"
2354,2016-07-03,Lights Only ,Alberton ,MT ,USA ,47.0015869,-114.4734549,Missoula International Airport (MSO),"5225 U.S. Highway 10 West, Missoula",Military Image Maker,"19483 Bryce Putnam Dr, Frenchtown"
2355,2016-07-03,Diamond ,Aurora ,CO ,USA ,39.7294319,-104.8319195,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
2356,2016-07-03,Other ,Durango ,CO ,USA ,37.27528,-107.8800667,Durango-La Plata County Airport,"1000 Airport Road, Durango",United States Government Army,"278 Sawyer Dr, Durango"
2357,2016-07-03,Triangle ,Madison Heights ,VA ,USA ,37.4309757,-79.1230795,Lynchburg Regional Airport,"350 Terminal Drive Suite 100, Lynchburg",Virginia Military Institute,"319 Letcher Ave, Lexington"
2358,2016-07-03,Triangle ,Columbia ,MD ,USA ,39.2037144,-76.86104619999999,Norwood,Sandy Spring,Us Army,"1413 Research Blvd, Rockville"
2359,2016-07-03,Oval ,Baraboo ,WI ,USA ,43.4710944,-89.74429060000001,Dane County Regional Airport,"4000 International Lane, Madison",US Army Reserve Center,"2410 Pennsylvania Ave, Madison"
2360,2016-07-03,Triangle ,Buford ,GA ,USA ,34.1206564,-84.0043513,DeKalb-Peachtree Airport,"2000 Airport Road, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
2361,2016-07-03,Oval ,Fitchburg ,WI ,USA ,43.0023146,-89.424092,Dane County Regional Airport,"4000 International Lane, Madison",US Army Reserve Center,"2410 Pennsylvania Ave, Madison"
2362,2016-07-03,Oval ,Cranston ,RI ,USA ,41.7798226,-71.4372796,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
2363,2016-07-04,Unknown ,Summersville ,WV ,USA ,38.2812203,-80.8525981,Richwood Municipal Airport,Nettie,WV Army National Guard,"635 Industrial Park Rd, Lewisburg"
2364,2016-07-04,Unknown ,Detour Village ,MI ,USA ,45.9944643,-83.9027828,Drummond Island Airport (KDRM),"34264 South Townline Road, Drummond",National Guard Recruiter,"610 S Cuyler St, Cheboygan"
2365,2016-07-04,Unknown ,Bellevue ,WA ,USA ,47.6101497,-122.2015159,Bellevue Helistop,"10500 Northeast 8th Street, Bellevue",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
2366,2016-07-04,Unknown ,Colorado Springs ,CO ,USA ,38.8338816,-104.8213634,Colorado Springs Airport,"7770 Milton E Proby Parkway, Colorado Springs",US Army Department,"CO-115, Colorado Springs"
2367,2016-07-04,Circle ,Roswell ,GA ,USA ,34.0232431,-84.3615555,Hartsfield-Jackson Atlanta International Airport,"6000 North Terminal Parkway, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
2368,2016-07-04,Circle ,Holland ,MI ,USA ,42.7875235,-86.1089301,Gerald R. Ford International Airport,"5500 44th Street Southeast, Grand Rapids",US Army Reserve,"3870 3 Mile Rd NW, Grand Rapids"
2369,2016-07-04,Circle ,Buckley ,WA ,USA ,47.16315729999999,-122.0267787,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
2370,2016-07-04,Circle ,Oswego ,IL ,USA ,41.6828074,-88.35145960000001,DuPage Airport,"2700 International Drive, West Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
2371,2016-07-04,Circle ,Parker ,CO ,USA ,39.5186002,-104.7613633,Denver International Airport,"8500 Peña Boulevard, Denver",US Army Department,"721 19th St #485, Denver"
2372,2016-07-04,Circle ,Spring Hill ,FL ,USA ,28.4831682,-82.5369872,Zephyrhills Municipal Airport,"39450 South Avenue, Zephyrhills",Jhordan Military Gear,"7816 Land O' Lakes Blvd, Land O' Lakes"
2373,2016-07-04,Circle ,Sebring ,FL ,USA ,27.495592,-81.440907,Highlands Regional Medical Center Heliport,Sebring,National Guard,"787 Kelly Dr, Arcadia"
2374,2016-07-04,Circle ,Spring Hill ,FL ,USA ,28.4831682,-82.5369872,Zephyrhills Municipal Airport,"39450 South Avenue, Zephyrhills",Jhordan Military Gear,"7816 Land O' Lakes Blvd, Land O' Lakes"
2375,2016-07-04,Circle ,Spring Hill ,FL ,USA ,28.4831682,-82.5369872,Zephyrhills Municipal Airport,"39450 South Avenue, Zephyrhills",Jhordan Military Gear,"7816 Land O' Lakes Blvd, Land O' Lakes"
2376,2016-07-04,Circle ,Brookfield ,WI ,USA ,43.0605671,-88.1064787,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",US Army Recruiting,"8333 W Appleton Ave, Milwaukee"
2377,2016-07-04,Circle ,Elk Grove ,CA ,USA ,38.4087993,-121.3716178,Sacramento International Airport,"6900 Airport Boulevard, Sacramento",270th Military Police Company,"8410 Okinawa St, Sacramento"
2378,2016-07-04,Circle ,El Mirage ,AZ ,USA ,33.6130942,-112.3246042,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
2379,2016-07-04,Circle ,Davenport ,FL ,USA ,28.1614046,-81.60174169999999,Orlando International Airport,"1 Jeff Fuqua Boulevard, Orlando",US Army Department,"3701 Corrine Dr, Orlando"
2380,2016-07-04,Circle ,Dothan ,AL ,USA ,31.2232313,-85.3904888,Lowe Army Heliport,Fort Rucker,United States Department of the Army,"2440 Andrews Ave # 301, Fort Rucker"
2381,2016-07-04,Circle ,Channel Islands Point Magu ,CA ,USA ,34.08556240000001,-119.060935,Camarillo Airport,"555 Airport Way, Camarillo",Navy Department,Oxnard
2382,2016-07-04,Circle ,Fort Collins ,CO ,USA ,40.5852602,-105.084423,,,Army Recruiting Longmont,"1834 Main St Unit 3, Longmont"
2383,2016-07-04,Circle ,Union ,MO ,USA ,38.4500517,-91.00847619999999,Spirit of St Louis Airport - KSUS,"District of Freedom, 18270 Edison Avenue, Chesterfield",US Army Reserve,"1101 N Park Dr, Washington"
2384,2016-07-04,Circle ,Yachats ,OR ,USA ,44.31123119999999,-124.1048418,"Apex Helicopters (dba ApexHeli Oregon, Inc.)","2001 Airport Lane, Florence",National Guard Armory,"541 SW Coast Hwy, Newport"
2385,2016-07-04,Unknown ,Sarcoxie ,MO ,USA ,37.0692266,-94.11660429999999,Joplin Regional Airport,"7331 State Highway 43, Joplin",US Army Reserve Center,"1001 N Murphy Blvd, Joplin"
2386,2016-07-04,Unknown ,State College ,PA ,USA ,40.7933949,-77.8600012,University Park Airport,"2493 Fox Hill Road, State College",US Army Reserve,"6400 Clearfield Woodland Hwy, Clearfield"
2387,2016-07-04,Orb/Sphere ,Janesville ,WI ,USA ,42.6827885,-89.0187222,Meier Airport,Milton,US Army Reserve,"2426 Prairie Ave, Beloit"
2388,2016-07-04,Fireball ,Zephyrhills ,FL ,USA ,28.2336196,-82.18119469999999,Zephyrhills Municipal Airport,"39450 South Avenue, Zephyrhills",US Army Department,"5100 W Kennedy Blvd, Tampa"
2389,2016-07-04,Orb/Sphere ,Vancouver & Portland ,OR ,USA ,45.6257379,-122.6760886,Mountaindale Airstrip,Banks,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
2390,2016-07-04,Orb/Sphere ,Everett ,WA ,USA ,47.9789848,-122.2020795,Calkins Equipment Company Heliport,Everett,US Navy Department,"610 Dowell Rd, Keyport"
2391,2016-07-04,Orb/Sphere ,Westbrook ,ME ,USA ,43.6770252,-70.3711617,Portland International Jetport,"1001 Westbrook Street, Portland",Maine Military Museum & Learning Center,"50 Peary Terrace, South Portland"
2392,2016-07-04,Orb/Sphere ,South Elgin ,IL ,USA ,41.9941938,-88.29229959999999,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
2393,2016-07-04,Orb/Sphere ,Lake Charles ,LA ,USA ,30.2265949,-93.2173758,Lake Charles Regional Airport,"500 Airport Boulevard, Lake Charles",Us Army,"2300 10th St, Lake Charles"
2394,2016-07-04,Orb/Sphere ,Indianapolis ,IN ,USA ,39.768403,-86.158068,BAA Indianapolis LLC,"51 South New Jersey Street, Indianapolis",Indiana Army National Guard SSG Wilson,"707 S Rangeline Rd, Carmel"
2395,2016-07-04,Orb/Sphere ,Viera ,FL ,USA ,28.2666258,-80.72905589999999,Melbourne Orlando International Airport,"1 Air Terminal Parkway, Melbourne",Military Recruiting Office - U.S. Army,"1862 Rockledge Blvd, Rockledge"
2396,2016-07-04,Orb/Sphere ,Viera ,FL ,USA ,28.2666258,-80.72905589999999,Melbourne Orlando International Airport,"1 Air Terminal Parkway, Melbourne",Military Recruiting Office - U.S. Army,"1862 Rockledge Blvd, Rockledge"
2397,2016-07-04,Orb/Sphere ,Putnam ,CT ,USA ,41.90460119999999,-71.8689917,T. F. Green Airport,"2000 Post Road, Warwick",US Army Department,"645 New London Ave, Cranston"
2398,2016-07-04,Disk ,Syracuse ,NY ,USA ,43.0481221,-76.14742439999999,Crouse Irving Memorial Hospital Heliport,Syracuse,Army Reserve Center,"420 Electronics Pkwy, Liverpool"
2399,2016-07-04,Disk ,Tyngsboro ,MA ,USA ,42.6766696,-71.4244224,Moore Army Air Field,Ayer,US Army Department,"1059 Canal St, Manchester"
2400,2016-07-04,Disk ,Jacobus ,PA ,USA ,39.8831558,-76.71052449999999,Harrisburg International Airport,"1 Terminal Drive, Middletown",US Army Veterinary Clinic,"632 Wright Ave, Carlisle"
2401,2016-07-04,Disk ,Rochester Hills ,MI ,USA ,42.65836609999999,-83.1499322,Oakland County International Airport,"6500 Highland Road, Waterford Township",US Army Department,"2254 Crooks Rd, Rochester Hills"
2402,2016-07-04,Disk ,Middleton ,ID ,USA ,43.7068281,-116.6201357,Boise Airport,"3201 West Airport Way #1000, Boise",US Army Department,"4279 W Harvard St, Boise"
2403,2016-07-04,Diamond ,Cynthiana ,KY ,USA ,38.3903526,-84.2941013,Blue Grass Airport,"4000 Terminal Drive, Lexington",US Army Reserve,"N Middletown Rd, Paris"
2404,2016-07-04,Cone ,Windsor ,CO ,USA ,40.4774818,-104.9013617,Northern Colorado Regional Airport,"4900 Earhart Road, Loveland",Army Recruiting Longmont,"1834 Main St Unit 3, Longmont"
2405,2016-07-04,Triangle ,Warren ,OH ,USA ,41.2375569,-80.81841659999999,Youngstown-Warren Regional Airport,"1453 Youngstown Kingsville Road, Vienna",US Army Department,"2313 W State St, New Castle"
2406,2016-07-04,Cigar/Cylinder ,Orlando ,FL ,USA ,28.5383355,-81.3792365,United Sales Associates,Orlando,US Army Department,"3701 Corrine Dr, Orlando"
2407,2016-07-04,Cigar/Cylinder ,Lena ,MS ,USA ,32.5960038,-89.5945502,Forest Municipal Airport,Forest,U.S. Army Recruiting Station,"4806 Lakeland Dr, Flowood"
2408,2016-07-04,Cigar/Cylinder ,Joliet ,IL ,USA ,41.525031,-88.0817251,Chicago Midway International Airport,"5700 South Cicero Avenue, Chicago",US Army Department,"400 E 167th St, Harvey"
